"id","temp","atemp","windspeed","precipitation","hum","weather_type","season","yr","mnth","day","hr","weekday","classic_bike","electric_bike","casual","registered","cnt"
"2024-1-28-20","2.3","-3.2","24.9","0.2","94",3,1,2024,1,28,20,6,58,120,14,164,178
"2024-1-28-21","2.6","-2.3","21","0.1","92",3,1,2024,1,28,21,6,38,104,16,126,142
"2024-1-28-22","2.4","-2.5","20.3","0.1","93",3,1,2024,1,28,22,6,37,97,22,112,134
"2024-1-28-23","2.5","-2.3","19.6","0.1","92",3,1,2024,1,28,23,6,24,54,15,63,78
"2024-1-28-3","3.8","1.1","8","0.5","97",3,1,2024,1,28,3,6,10,17,5,22,27
"2024-1-28-4","3.6","0.5","10.4","1.2","97",4,1,2024,1,28,4,6,3,10,2,11,13
"2024-1-28-5","3.3","-0.2","12.7","2.2","97",3,1,2024,1,28,5,6,4,12,2,14,16
"2024-1-28-6","3.2","-0.1","11.6","2.2","97",3,1,2024,1,28,6,6,3,7,0,10,10
"2024-1-28-7","3.2","-0.5","13.9","1.4","96",3,1,2024,1,28,7,6,3,24,2,25,27
"2024-1-28-8","3.2","-0.1","11.3","2.8","96",3,1,2024,1,28,8,6,11,22,1,32,33
"2024-1-28-9","3.4","-0.3","14.7","1.9","96",3,1,2024,1,28,9,6,20,40,8,52,60
"2024-1-29-0","2.2","-2.5","19.1","0","93",1,1,2024,1,29,0,0,12,39,4,47,51
"2024-1-29-1","2","-2.8","19.6","0","91",1,1,2024,1,29,1,0,2,12,5,9,14
"2024-1-29-10","2.9","-1.1","13.8","0","88",1,1,2024,1,29,10,0,131,180,31,280,311
"2024-1-29-11","3.3","-1.8","20.5","0","78",1,1,2024,1,29,11,0,106,179,28,257,285
"2024-1-29-12","3.8","-1.9","23.5","0.1","69",3,1,2024,1,29,12,0,131,178,31,278,309
"2024-1-29-13","4.6","-1.6","25.4","0","59",1,1,2024,1,29,13,0,147,199,32,314,346
"2024-1-29-14","5.4","-1.2","27.6","0","53",1,1,2024,1,29,14,0,152,243,35,360,395
"2024-1-29-15","5.7","-0.8","27","0","51",1,1,2024,1,29,15,0,163,241,47,357,404
"2024-1-29-16","5.4","-0.8","24.8","0","52",1,1,2024,1,29,16,0,199,302,44,457,501
"2024-1-29-17","4.9","-1","22.5","0","52",1,1,2024,1,29,17,0,255,395,44,606,650
"2024-1-29-18","3.5","-1.2","13.8","0","57",1,1,2024,1,29,18,0,260,420,48,632,680
"2024-1-29-19","1.8","-2.2","8.8","0","65",1,1,2024,1,29,19,0,195,314,33,476,509
"2024-1-29-2","2.1","-2.8","19.9","0","90",1,1,2024,1,29,2,0,4,12,3,13,16
"2024-1-29-20","0.6","-3.2","8.4","0","71",1,1,2024,1,29,20,0,98,203,21,280,301
"2024-1-29-21","1.9","-2","8.8","0","67",1,1,2024,1,29,21,0,91,156,15,232,247
"2024-1-29-22","1.6","-2.5","10.4","0","69",1,1,2024,1,29,22,0,62,106,15,153,168
"2024-1-29-23","0.4","-3.5","9.6","0","76",1,1,2024,1,29,23,0,29,80,14,95,109
"2024-1-29-3","2.1","-2.8","19.8","0.1","89",3,1,2024,1,29,3,0,0,7,2,5,7
"2024-1-29-4","1.9","-2.8","18.2","0.2","89",3,1,2024,1,29,4,0,7,12,1,18,19
"2024-1-29-5","2","-2.8","18.9","0.1","89",3,1,2024,1,29,5,0,14,27,3,38,41
"2024-1-29-6","2.1","-2.9","20","0","86",1,1,2024,1,29,6,0,56,86,8,134,142
"2024-1-29-7","2.2","-2.8","19.4","0.1","84",3,1,2024,1,29,7,0,120,215,20,315,335
"2024-1-29-8","2.2","-3","20.7","0","82",1,1,2024,1,29,8,0,217,309,29,497,526
"2024-1-29-9","2.5","-1","10.8","0.1","89",3,1,2024,1,29,9,0,206,264,25,445,470
"2024-1-3-0","-1.2","-5.1","7.8","0","77",1,1,2024,1,3,0,2,172,502,145,529,674
"2024-1-3-1","-1.7","-5.6","8","0","80",1,1,2024,1,3,1,2,74,261,88,247,335
"2024-1-3-10","1","-2.9","9.4","0","74",1,1,2024,1,3,10,2,1281,1989,381,2889,3270
"2024-1-3-11","2.9","-1.1","10.2","0","65",1,1,2024,1,3,11,2,1318,1855,454,2719,3173
"2024-1-3-12","4.3","0.4","9.7","0","61",1,1,2024,1,3,12,2,1531,2086,560,3057,3617
"2024-1-3-13","5.3","1.3","10.7","0","58",1,1,2024,1,3,13,2,1601,2344,587,3358,3945
"2024-1-3-14","7.6","3.2","13.3","0","48",1,1,2024,1,3,14,2,1606,2854,693,3767,4460
"2024-1-3-15","7.3","2.9","13.3","0","50",1,1,2024,1,3,15,2,1737,3255,696,4296,4992
"2024-1-3-16","7.2","3.2","10.3","0","51",1,1,2024,1,3,16,2,2003,3666,727,4942,5669
"2024-1-3-17","5.8","2.2","8.9","0","59",1,1,2024,1,3,17,2,2729,4646,727,6648,7375
"2024-1-3-18","3.5","-1","14.4","0","67",1,1,2024,1,3,18,2,2493,4394,640,6247,6887
"2024-1-3-19","3","-1.3","13","0","69",1,1,2024,1,3,19,2,1701,3206,583,4324,4907
"2024-1-3-2","-1.7","-5.7","8.8","0","81",1,1,2024,1,3,2,2,55,190,49,196,245
"2024-1-3-20","1.8","-1.8","8.6","0","77",1,1,2024,1,3,20,2,1153,2193,385,2961,3346
"2024-1-3-21","1.6","-2.1","8.2","0","75",1,1,2024,1,3,21,2,773,1609,280,2102,2382
"2024-1-3-22","0.5","-2.8","5.8","0","81",1,1,2024,1,3,22,2,568,1321,301,1588,1889
"2024-1-3-23","-0.8","-4.4","8","0","89",1,1,2024,1,3,23,2,339,994,240,1093,1333
"2024-1-3-3","-2.2","-6","8","0","84",1,1,2024,1,3,3,2,40,102,17,125,142
"2024-1-3-4","-2.4","-6.2","8","0","85",1,1,2024,1,3,4,2,41,123,33,131,164
"2024-1-3-5","-2.4","-6.3","8","0","85",1,1,2024,1,3,5,2,201,416,57,560,617
"2024-1-3-6","-2.3","-6.2","8","0","84",1,1,2024,1,3,6,2,584,1262,140,1706,1846
"2024-1-3-7","-2.2","-6.1","7.6","0","83",1,1,2024,1,3,7,2,1346,2546,261,3631,3892
"2024-1-3-8","-2","-5.9","7.7","0","82",1,1,2024,1,3,8,2,2433,3927,373,5987,6360
"2024-1-3-9","-0.8","-4.9","9.8","0","77",1,1,2024,1,3,9,2,2014,2947,366,4595,4961
"2024-1-30-0","-0.7","-4.7","9.9","0","82",1,1,2024,1,30,0,1,9,54,7,56,63
"2024-1-30-1","-1","-5.2","10.9","0","83",1,1,2024,1,30,1,1,5,21,4,22,26
"2024-1-30-10","-0.1","-3.9","7.6","0","73",1,1,2024,1,30,10,1,149,199,28,320,348
"2024-1-30-11","1.8","-1.7","5.8","0","65",1,1,2024,1,30,11,1,125,181,19,287,306
"2024-1-30-12","3.2","-0.2","4","0","56",1,1,2024,1,30,12,1,142,181,24,299,323
"2024-1-30-13","4.1","0.3","6.9","0","52",1,1,2024,1,30,13,1,147,182,20,309,329
"2024-1-30-14","4.2","0.2","8.7","0","52",1,1,2024,1,30,14,1,149,241,30,360,390
"2024-1-30-15","3.8","-0.7","11.9","0","53",1,1,2024,1,30,15,1,191,315,55,451,506
"2024-1-30-16","3.3","-1.2","12.1","0","55",1,1,2024,1,30,16,1,213,329,47,495,542
"2024-1-30-17","2.9","-1.5","11.5","0","56",1,1,2024,1,30,17,1,288,461,67,682,749
"2024-1-30-18","2.2","-1.9","9.3","0","61",1,1,2024,1,30,18,1,279,461,52,688,740
"2024-1-30-19","1.7","-2.3","9.4","0","66",1,1,2024,1,30,19,1,172,322,34,460,494
"2024-1-30-2","-1.9","-6.1","10.1","0","85",1,1,2024,1,30,2,1,0,8,1,7,8
"2024-1-30-20","1.6","-2.6","10.7","0","69",1,1,2024,1,30,20,1,94,177,16,255,271
"2024-1-30-21","1.4","-2.4","9.1","0","72",1,1,2024,1,30,21,1,70,148,17,201,218
"2024-1-30-22","1.5","-2.7","12.1","0","76",1,1,2024,1,30,22,1,62,140,34,168,202
"2024-1-30-23","1.5","-2.6","11.2","0","74",1,1,2024,1,30,23,1,32,87,15,104,119
"2024-1-30-3","-2.7","-6.9","10.1","0","86",1,1,2024,1,30,3,1,3,12,3,12,15
"2024-1-30-4","-3.1","-7.5","11.7","0","86",1,1,2024,1,30,4,1,6,7,0,13,13
"2024-1-30-5","-3.4","-7.8","11.5","0","87",1,1,2024,1,30,5,1,13,42,9,46,55
"2024-1-30-6","-3.5","-8","11.5","0","87",1,1,2024,1,30,6,1,62,137,13,186,199
"2024-1-30-7","-3.8","-8.1","9.7","0","88",1,1,2024,1,30,7,1,124,291,20,395,415
"2024-1-30-8","-4.1","-8.2","9","0","89",1,1,2024,1,30,8,1,288,433,46,675,721
"2024-1-30-9","-1.8","-6","9.8","0","81",1,1,2024,1,30,9,1,226,302,44,484,528
"2024-1-31-0","1.6","-2.3","9.8","0","75",1,1,2024,1,31,0,2,19,55,10,64,74
"2024-1-31-1","1.5","-2.3","10.4","0","80",1,1,2024,1,31,1,2,5,19,2,22,24
"2024-1-31-10","1.7","-2.1","8.7","0","72",1,1,2024,1,31,10,2,166,221,32,355,387
"2024-1-31-11","2.9","-1.2","11.2","0","68",1,1,2024,1,31,11,2,137,188,44,281,325
"2024-1-31-12","4.2","0.5","8.6","0","63",1,1,2024,1,31,12,2,134,187,22,299,321
"2024-1-31-13","4.3","0.7","8.1","0","62",1,1,2024,1,31,13,2,138,193,28,303,331
"2024-1-31-14","4.2","0.4","9.1","0","63",1,1,2024,1,31,14,2,153,268,37,384,421
"2024-1-31-15","4.2","0.9","6.5","0","63",1,1,2024,1,31,15,2,185,274,37,422,459
"2024-1-31-16","4.1","0.9","5.4","0","64",1,1,2024,1,31,16,2,183,327,30,480,510
"2024-1-31-17","4","1","4.5","0","64",1,1,2024,1,31,17,2,268,491,48,711,759
"2024-1-31-18","3.5","0.3","5.4","0","68",1,1,2024,1,31,18,2,272,479,60,691,751
"2024-1-31-19","2.6","-1.1","9","0","71",1,1,2024,1,31,19,2,215,366,44,537,581
"2024-1-31-2","1.3","-2.5","10.7","0.1","84",3,1,2024,1,31,2,2,1,16,4,13,17
"2024-1-31-20","1.6","-1.5","5.2","0","77",1,1,2024,1,31,20,2,145,226,31,340,371
"2024-1-31-21","1.1","-1.9","4.8","0","81",1,1,2024,1,31,21,2,84,181,22,243,265
"2024-1-31-22","-0.7","-4.3","8.4","0","90",1,1,2024,1,31,22,2,77,159,26,210,236
"2024-1-31-23","-1.3","-4.9","7.9","0","92",1,1,2024,1,31,23,2,43,120,26,137,163
"2024-1-31-3","1.3","-2.5","10.8","0.1","85",3,1,2024,1,31,3,2,2,9,3,8,11
"2024-1-31-4","1.3","-2.4","10","0","86",1,1,2024,1,31,4,2,3,10,2,11,13
"2024-1-31-5","1.3","-2.3","9.4","0","86",1,1,2024,1,31,5,2,21,48,5,64,69
"2024-1-31-6","1.2","-2.3","8.4","0","85",1,1,2024,1,31,6,2,51,151,16,186,202
"2024-1-31-7","1.1","-2.2","6.9","0","84",1,1,2024,1,31,7,2,147,302,34,415,449
"2024-1-31-8","1","-2.5","8.2","0","83",1,1,2024,1,31,8,2,253,399,35,617,652
"2024-1-31-9","0.9","-2.6","7.5","0","77",1,1,2024,1,31,9,2,227,307,39,495,534
"2024-1-4-0","-0.2","-3.3","4.9","0","87",1,1,2024,1,4,0,3,235,603,189,649,838
"2024-1-4-1","0.8","-2.3","4.3","0","81",1,1,2024,1,4,1,3,64,314,86,292,378
"2024-1-4-10","2.2","-1.1","7.5","0","81",1,1,2024,1,4,10,3,1339,2052,350,3041,3391
"2024-1-4-11","3.8","0.5","7.6","0","72",1,1,2024,1,4,11,3,1231,1865,413,2683,3096
"2024-1-4-12","5.6","0.8","16.4","0","59",1,1,2024,1,4,12,3,1474,2147,459,3162,3621
"2024-1-4-13","6.7","0.8","23.1","0","49",1,1,2024,1,4,13,3,1437,2383,578,3242,3820
"2024-1-4-14","6.7","0.3","25.8","0","47",1,1,2024,1,4,14,3,1617,2742,652,3707,4359
"2024-1-4-15","6.3","-0.3","26.9","0","46",1,1,2024,1,4,15,3,1718,3418,779,4357,5136
"2024-1-4-16","5.3","-1.2","25.7","0","49",1,1,2024,1,4,16,3,2033,3928,835,5126,5961
"2024-1-4-17","4.2","-2.2","23.5","0","42",1,1,2024,1,4,17,3,2742,5117,841,7018,7859
"2024-1-4-18","2.3","-4.3","23.7","0","43",1,1,2024,1,4,18,3,2384,4686,697,6373,7070
"2024-1-4-19","0.7","-6","23.3","0","43",1,1,2024,1,4,19,3,1598,3185,480,4303,4783
"2024-1-4-2","0.8","-1.9","2.4","0","83",1,1,2024,1,4,2,3,56,190,76,170,246
"2024-1-4-20","-0.5","-7.3","23.4","0","40",1,1,2024,1,4,20,3,986,2191,370,2807,3177
"2024-1-4-21","-0.2","-7.1","24.6","0","40",1,1,2024,1,4,21,3,741,1571,306,2006,2312
"2024-1-4-22","-1.2","-7.8","22.1","0","43",1,1,2024,1,4,22,3,491,1212,212,1491,1703
"2024-1-4-23","-2.2","-8.7","21.3","0","49",1,1,2024,1,4,23,3,277,797,150,924,1074
"2024-1-4-3","0.6","-2.3","4.3","0","86",1,1,2024,1,4,3,3,47,132,43,136,179
"2024-1-4-4","0.3","-2.6","3.7","0","87",1,1,2024,1,4,4,3,50,155,32,173,205
"2024-1-4-5","0.2","-3.1","5.8","0","86",1,1,2024,1,4,5,3,188,438,68,558,626
"2024-1-4-6","0.6","-2.7","5.7","0","82",1,1,2024,1,4,6,3,587,1328,157,1758,1915
"2024-1-4-7","0.4","-2.8","5.3","0","85",1,1,2024,1,4,7,3,1308,2686,291,3703,3994
"2024-1-4-8","0.4","-2.8","5.7","0","86",1,1,2024,1,4,8,3,2426,4139,410,6155,6565
"2024-1-4-9","1","-1.9","4.2","0","84",1,1,2024,1,4,9,3,2037,3268,450,4855,5305
"2024-1-5-0","-3.2","-9.5","20.5","0","54",1,1,2024,1,5,0,4,133,476,112,497,609
"2024-1-5-1","-3.9","-9.9","18.5","0","57",1,1,2024,1,5,1,4,58,280,64,274,338
"2024-1-5-10","-2.5","-7.3","11.5","0","60",1,1,2024,1,5,10,4,1097,1987,370,2714,3084
"2024-1-5-11","-1.1","-6.1","12.4","0","52",1,1,2024,1,5,11,4,1158,1896,390,2664,3054
"2024-1-5-12","0","-5.1","12.8","0","50",1,1,2024,1,5,12,4,1359,2281,492,3148,3640
"2024-1-5-13","1","-4","12.8","0","48",1,1,2024,1,5,13,4,1477,2503,579,3401,3980
"2024-1-5-14","2","-3.2","13.8","0","45",1,1,2024,1,5,14,4,1613,3021,709,3925,4634
"2024-1-5-15","2.7","-2.3","13.1","0","44",1,1,2024,1,5,15,4,1794,3611,820,4585,5405
"2024-1-5-16","3","-1.8","11.9","0","44",1,1,2024,1,5,16,4,1995,3790,809,4976,5785
"2024-1-5-17","2.3","-1.9","8.2","0","49",1,1,2024,1,5,17,4,2358,4364,807,5915,6722
"2024-1-5-18","0","-4.4","10.2","0","60",1,1,2024,1,5,18,4,1995,4028,694,5329,6023
"2024-1-5-19","-0.7","-5.2","11.1","0","66",1,1,2024,1,5,19,4,1463,3044,596,3911,4507
"2024-1-5-2","-4.4","-10.3","17.6","0","59",1,1,2024,1,5,2,4,44,189,51,182,233
"2024-1-5-20","-1","-5.7","12.1","0","69",1,1,2024,1,5,20,4,1038,2066,418,2686,3104
"2024-1-5-21","-1.1","-5.3","9","0","69",1,1,2024,1,5,21,4,676,1515,308,1883,2191
"2024-1-5-22","-1.7","-6","9.8","0","73",1,1,2024,1,5,22,4,541,1408,334,1615,1949
"2024-1-5-23","-2.7","-7","10","0","78",1,1,2024,1,5,23,4,433,1209,274,1368,1642
"2024-1-5-3","-4.6","-10.4","17","0","60",1,1,2024,1,5,3,4,33,110,28,115,143
"2024-1-5-4","-4.8","-10.3","15.1","0","62",1,1,2024,1,5,4,4,49,129,25,153,178
"2024-1-5-5","-5","-10","11.8","0","65",1,1,2024,1,5,5,4,169,405,59,515,574
"2024-1-5-6","-5.1","-9.8","9.9","0","68",1,1,2024,1,5,6,4,491,1134,133,1492,1625
"2024-1-5-7","-5.2","-9.6","8","0","71",1,1,2024,1,5,7,4,1046,2299,268,3077,3345
"2024-1-5-8","-5.5","-9.7","7.2","0","74",1,1,2024,1,5,8,4,1786,3452,396,4842,5238
"2024-1-5-9","-4.4","-9","10.1","0","70",1,1,2024,1,5,9,4,1558,2764,371,3951,4322
"2024-1-6-0","-3.4","-7.4","8","0","83",1,1,2024,1,6,0,5,286,897,211,972,1183
"2024-1-6-1","-4.2","-8","6.7","0","87",1,1,2024,1,6,1,5,206,654,178,682,860
"2024-1-6-10","-2.1","-5.7","6.1","0","82",1,1,2024,1,6,10,5,1397,2216,497,3116,3613
"2024-1-6-11","-0.6","-4.5","7.8","0","72",1,1,2024,1,6,11,5,1699,2616,568,3747,4315
"2024-1-6-12","0.7","-3.3","9.3","0","68",1,1,2024,1,6,12,5,1814,2977,720,4071,4791
"2024-1-6-13","1.6","-2.6","10.2","0","64",1,1,2024,1,6,13,5,1878,3028,752,4154,4906
"2024-1-6-14","2.2","-2.2","13.3","0","69",1,1,2024,1,6,14,5,1866,2931,738,4059,4797
"2024-1-6-15","2.6","-2.1","15.5","0","68",1,1,2024,1,6,15,5,1179,2453,579,3053,3632
"2024-1-6-16","2","-2.5","14.7","0.2","77",3,1,2024,1,6,16,5,672,1403,227,1848,2075
"2024-1-6-17","1.7","-2.9","16.3","0.5","83",3,1,2024,1,6,17,5,414,940,129,1225,1354
"2024-1-6-18","1.2","-3.5","17.6","1.2","92",3,1,2024,1,6,18,5,342,740,109,973,1082
"2024-1-6-19","1","-3.8","19.2","1.8","99",4,1,2024,1,6,19,5,247,565,88,724,812
"2024-1-6-2","-4.5","-8.3","6.2","0","89",1,1,2024,1,6,2,5,133,416,118,431,549
"2024-1-6-20","0.9","-4.2","21.5","3","100",4,1,2024,1,6,20,5,195,495,92,598,690
"2024-1-6-21","0.8","-5.1","26.6","1.8","99",4,1,2024,1,6,21,5,102,371,61,412,473
"2024-1-6-22","1","-5.2","28.5","0.9","98",3,1,2024,1,6,22,5,115,376,70,421,491
"2024-1-6-23","1","-5.2","29.1","1.6","100",3,1,2024,1,6,23,5,159,489,83,565,648
"2024-1-6-3","-4.3","-8.3","7.9","0","89",1,1,2024,1,6,3,5,70,241,90,221,311
"2024-1-6-4","-4.9","-8.8","6.6","0","90",1,1,2024,1,6,4,5,56,183,64,175,239
"2024-1-6-5","-5.3","-9.5","8.4","0","92",1,1,2024,1,6,5,5,54,166,41,179,220
"2024-1-6-6","-4","-7.5","5","0","89",1,1,2024,1,6,6,5,180,397,81,496,577
"2024-1-6-7","-4.2","-7.6","4.1","0","93",1,1,2024,1,6,7,5,360,738,152,946,1098
"2024-1-6-8","-4","-6.9","1.8","0","96",1,1,2024,1,6,8,5,679,1182,213,1648,1861
"2024-1-6-9","-4","-7.2","3.6","0","99",1,1,2024,1,6,9,5,1115,1756,332,2539,2871
"2024-1-7-0","1.3","-4.3","25.9","0.8","100",3,1,2024,1,7,0,6,124,404,95,433,528
"2024-1-7-1","1.4","-3.8","23.2","1","100",4,1,2024,1,7,1,6,70,266,66,270,336
"2024-1-7-10","1.5","-2.5","14.3","1","95",4,1,2024,1,7,10,6,568,1051,180,1439,1619
"2024-1-7-11","1.4","-2.7","14.6","0.4","97",3,1,2024,1,7,11,6,520,880,145,1255,1400
"2024-1-7-12","1.3","-3.8","21.5","1","98",3,1,2024,1,7,12,6,599,1124,148,1575,1723
"2024-1-7-13","0.9","-3.1","13.8","1.1","96",3,1,2024,1,7,13,6,1028,1657,288,2397,2685
"2024-1-7-14","1.4","-2.6","13.9","0.2","93",3,1,2024,1,7,14,6,1336,2084,388,3032,3420
"2024-1-7-15","2","-1.9","12.1","0","86",1,1,2024,1,7,15,6,1424,2360,524,3260,3784
"2024-1-7-16","2.3","-1.1","9","0","84",1,1,2024,1,7,16,6,1321,2410,472,3259,3731
"2024-1-7-17","1.9","-1.5","8.6","0","85",1,1,2024,1,7,17,6,1118,1922,341,2699,3040
"2024-1-7-18","1.2","-2.4","9.4","0","86",1,1,2024,1,7,18,6,892,1849,304,2437,2741
"2024-1-7-19","0.6","-3","8.6","0","86",1,1,2024,1,7,19,6,753,1619,286,2086,2372
"2024-1-7-2","1.5","-4.2","26.2","0.5","99",3,1,2024,1,7,2,6,53,223,59,217,276
"2024-1-7-20","-0.3","-3.7","7","0","90",1,1,2024,1,7,20,6,640,1178,248,1570,1818
"2024-1-7-21","0","-4.3","12.9","0","86",1,1,2024,1,7,21,6,451,1000,174,1277,1451
"2024-1-7-22","0.4","-4.7","18.3","0","81",1,1,2024,1,7,22,6,357,844,166,1035,1201
"2024-1-7-23","0.1","-4.8","16.3","0","81",1,1,2024,1,7,23,6,205,633,146,692,838
"2024-1-7-3","1.8","-4","27","0.1","98",3,1,2024,1,7,3,6,42,152,41,153,194
"2024-1-7-4","2","-3.6","26.2","0","97",1,1,2024,1,7,4,6,26,115,29,112,141
"2024-1-7-5","2.2","-3.4","25.8","0.1","96",3,1,2024,1,7,5,6,12,60,13,59,72
"2024-1-7-6","2.2","-2.9","22.9","0.1","96",3,1,2024,1,7,6,6,56,171,27,200,227
"2024-1-7-7","2.3","-2.5","20.6","0.2","96",3,1,2024,1,7,7,6,80,161,23,218,241
"2024-1-7-8","2.4","-2.2","19.4","0.3","96",3,1,2024,1,7,8,6,258,448,64,642,706
"2024-1-7-9","1.8","-2.3","14.4","0.5","93",3,1,2024,1,7,9,6,460,670,95,1035,1130
"2024-1-8-0","-0.6","-4.8","11.4","0","85",1,1,2024,1,8,0,0,130,416,110,436,546
"2024-1-8-1","-0.8","-5","11.6","0","86",1,1,2024,1,8,1,0,69,213,70,212,282
"2024-1-8-10","1.9","-3.6","20.1","0","69",1,1,2024,1,8,10,0,1262,1804,280,2786,3066
"2024-1-8-11","3.6","-1.5","17.6","0","63",1,1,2024,1,8,11,0,1280,1736,352,2664,3016
"2024-1-8-12","4.5","-0.3","15.5","0","60",1,1,2024,1,8,12,0,1407,1901,374,2934,3308
"2024-1-8-13","5.4","0.8","14.8","0","56",1,1,2024,1,8,13,0,1479,2207,491,3195,3686
"2024-1-8-14","6","1.3","15","0","53",1,1,2024,1,8,14,0,1690,2659,567,3782,4349
"2024-1-8-15","6.2","1.6","13.8","0","50",1,1,2024,1,8,15,0,1823,3383,755,4451,5206
"2024-1-8-16","6.1","1.8","11.7","0","50",1,1,2024,1,8,16,0,2147,3828,736,5239,5975
"2024-1-8-17","4.7","1.6","5","0","62",1,1,2024,1,8,17,0,2931,4678,697,6912,7609
"2024-1-8-18","3.9","0.4","6.2","0","58",1,1,2024,1,8,18,0,2791,4813,715,6889,7604
"2024-1-8-19","3.1","0.1","2.6","0","61",1,1,2024,1,8,19,0,1940,3658,550,5048,5598
"2024-1-8-2","-0.6","-5.1","13.6","0","84",1,1,2024,1,8,2,0,34,135,34,135,169
"2024-1-8-20","2.2","-0.5","0","0","64",1,1,2024,1,8,20,0,1190,2419,392,3217,3609
"2024-1-8-21","-2.6","-6.6","9","0","87",1,1,2024,1,8,21,0,862,1669,311,2220,2531
"2024-1-8-22","-3.3","-7.3","8.4","0","90",1,1,2024,1,8,22,0,562,1298,276,1584,1860
"2024-1-8-23","-3","-6.3","4.9","0","92",1,1,2024,1,8,23,0,441,1102,297,1246,1543
"2024-1-8-3","-0.5","-5","13.8","0","83",1,1,2024,1,8,3,0,32,124,33,123,156
"2024-1-8-4","-0.9","-5.2","12.3","0","83",1,1,2024,1,8,4,0,51,122,29,144,173
"2024-1-8-5","-0.5","-5.4","15.8","0","80",1,1,2024,1,8,5,0,190,440,40,590,630
"2024-1-8-6","-0.8","-5.7","15.3","0","79",1,1,2024,1,8,6,0,619,1231,133,1717,1850
"2024-1-8-7","-1.1","-6","15.5","0","79",1,1,2024,1,8,7,0,1387,2696,283,3800,4083
"2024-1-8-8","-0.9","-6","16.1","0","77",1,1,2024,1,8,8,0,2567,4095,393,6269,6662
"2024-1-8-9","0","-5","16.6","0","75",1,1,2024,1,8,9,0,1979,2899,320,4558,4878
"2024-1-9-0","-3.7","-7","4","0","96",1,1,2024,1,9,0,1,180,548,162,566,728
"2024-1-9-1","-3.8","-6.9","2.7","0","97",1,1,2024,1,9,1,1,85,297,89,293,382
"2024-1-9-10","2.5","-0.6","6.4","0","81",1,1,2024,1,9,10,1,1546,2183,361,3368,3729
"2024-1-9-11","5","0.8","14.7","0","72",1,1,2024,1,9,11,1,868,1374,214,2028,2242
"2024-1-9-12","5.3","0.3","21.5","0.1","75",3,1,2024,1,9,12,1,734,1235,163,1806,1969
"2024-1-9-13","4.5","-0.3","21.3","0.7","89",3,1,2024,1,9,13,1,686,1218,179,1725,1904
"2024-1-9-14","5","-0.2","25.8","0.6","90",3,1,2024,1,9,14,1,437,980,131,1286,1417
"2024-1-9-15","5.9","0.2","30","1","91",4,1,2024,1,9,15,1,481,1188,123,1546,1669
"2024-1-9-16","6.1","0","33.2","1.5","92",3,1,2024,1,9,16,1,488,1284,138,1634,1772
"2024-1-9-17","7.2","1.1","35.1","1.3","91",3,1,2024,1,9,17,1,504,1205,102,1607,1709
"2024-1-9-18","8.5","2.9","33.4","1","92",4,1,2024,1,9,18,1,441,879,92,1228,1320
"2024-1-9-19","9.4","4.4","31.3","3.6","92",3,1,2024,1,9,19,1,283,658,73,868,941
"2024-1-9-2","-4.2","-7.4","2.9","0","95",1,1,2024,1,9,2,1,45,186,65,166,231
"2024-1-9-20","10.1","5.1","32.3","3.7","91",3,1,2024,1,9,20,1,166,335,36,465,501
"2024-1-9-21","11.2","4.4","46","5.5","90",3,1,2024,1,9,21,1,121,194,25,290,315
"2024-1-9-22","11.7","5.1","46","5.7","91",3,1,2024,1,9,22,1,80,179,22,237,259
"2024-1-9-23","12.5","4.5","57.3","6.8","91",3,1,2024,1,9,23,1,47,121,17,151,168
"2024-1-9-3","-4.5","-7.9","4.2","0","96",1,1,2024,1,9,3,1,39,114,30,123,153
"2024-1-9-4","-4.7","-8","4","0","98",1,1,2024,1,9,4,1,48,140,28,160,188
"2024-1-9-5","-3.5","-7","5.7","0","97",1,1,2024,1,9,5,1,211,490,62,639,701
"2024-1-9-6","-3.4","-6.9","6.1","0","96",1,1,2024,1,9,6,1,693,1438,149,1982,2131
"2024-1-9-7","-2","-5.5","6","0","90",1,1,2024,1,9,7,1,1537,3079,354,4262,4616
"2024-1-9-8","-1.3","-4.9","7.1","0","88",1,1,2024,1,9,8,1,3018,5112,591,7539,8130
"2024-1-9-9","0.1","-3.6","8.9","0","85",1,1,2024,1,9,9,1,2493,3578,432,5639,6071
"2024-10-1-0","15.8","15","8.4","0","76",1,4,2024,10,1,0,1,57,180,58,179,237
"2024-10-1-1","15.5","14.5","9.7","0","76",1,4,2024,10,1,1,1,44,102,53,93,146
"2024-10-1-10","18.5","17.6","15.1","0","75",1,4,2024,10,1,10,1,395,694,161,928,1089
"2024-10-1-11","19.5","18.3","15.6","0","68",1,4,2024,10,1,11,1,352,618,153,817,970
"2024-10-1-12","20.9","19.4","16","0","60",1,4,2024,10,1,12,1,388,731,192,927,1119
"2024-10-1-13","21.8","20.1","16.5","0","55",1,4,2024,10,1,13,1,356,692,176,872,1048
"2024-10-1-14","22.1","20.5","15.3","0","53",1,4,2024,10,1,14,1,423,855,217,1061,1278
"2024-10-1-15","21.9","20.2","14.8","0","51",1,4,2024,10,1,15,1,437,1010,238,1209,1447
"2024-10-1-16","21.6","20","13.1","0","51",1,4,2024,10,1,16,1,525,1216,286,1455,1741
"2024-10-1-17","21","19.6","12.5","0","54",1,4,2024,10,1,17,1,904,1722,406,2220,2626
